Geography,Date,ASP,type
Boise,4/7/2019,1.13,Conventional
Boston,4/7/2019,1.25,Conventional
Buffalo/Rochester,4/7/2019,1.10,Conventional
California,4/7/2019,0.95,Conventional
Charlotte,4/7/2019,0.85,Conventional
Chicago,4/7/2019,1.10,Conventional
Cincinnati/Dayton,4/7/2019,0.97,Conventional
Columbus,4/7/2019,0.95,Conventional
Dallas/Ft. Worth,4/7/2019,0.73,Conventional
Denver,4/7/2019,0.96,Conventional
Detroit,4/7/2019,0.97,Conventional
Grand Rapids,4/7/2019,0.98,Conventional
Great Lakes,4/7/2019,0.99,Conventional
Harrisburg/Scranton,4/7/2019,1.08,Conventional
Hartford/Springfield,4/7/2019,1.44,Conventional
Houston,4/7/2019,0.74,Conventional
Indianapolis,4/7/2019,0.92,Conventional
Jacksonville,4/7/2019,1.05,Conventional
Las Vegas,4/7/2019,0.82,Conventional
Los Angeles,4/7/2019,0.95,Conventional
Louisville,4/7/2019,0.89,Conventional
Miami/Ft. Lauderdale,4/7/2019,1.08,Conventional
Midsouth,4/7/2019,0.94,Conventional
Nashville,4/7/2019,0.82,Conventional
New Orleans/Mobile,4/7/2019,0.83,Conventional
New York,4/7/2019,1.37,Conventional
Northeast,4/7/2019,1.23,Conventional
Northern New England,4/7/2019,1.00,Conventional
Orlando,4/7/2019,1.04,Conventional
Philadelphia,4/7/2019,1.17,Conventional
Phoenix/Tucson,4/7/2019,0.73,Conventional
Pittsburgh,4/7/2019,0.91,Conventional
Plains,4/7/2019,1.03,Conventional
Portland,4/7/2019,1.01,Conventional
Raleigh/Greensboro,4/7/2019,0.80,Conventional
Richmond/Norfolk,4/7/2019,0.80,Conventional
Roanoke,4/7/2019,0.86,Conventional
Sacramento,4/7/2019,0.92,Conventional
San Diego,4/7/2019,1.01,Conventional
San Francisco,4/7/2019,0.97,Conventional
Seattle,4/7/2019,1.20,Conventional
South Carolina,4/7/2019,0.97,Conventional
South Central,4/7/2019,0.80,Conventional
Southeast,4/7/2019,1.00,Conventional
Spokane,4/7/2019,1.08,Conventional
St. Louis,4/7/2019,1.15,Conventional
Syracuse,4/7/2019,1.18,Conventional
Tampa,4/7/2019,1.04,Conventional
Total U.S.,4/7/2019,0.97,Conventional
West,4/7/2019,0.93,Conventional
West Tex/New Mexico,4/7/2019,0.82,Conventional
Albany,4/7/2019,1.57,Organic
Atlanta,4/7/2019,1.42,Organic
Baltimore/Washington,4/7/2019,1.47,Organic
Boise,4/7/2019,1.57,Organic
Boston,4/7/2019,1.51,Organic
Buffalo/Rochester,4/7/2019,1.26,Organic
California,4/7/2019,1.61,Organic
Charlotte,4/7/2019,1.69,Organic
Chicago,4/7/2019,1.61,Organic
Cincinnati/Dayton,4/7/2019,1.66,Organic
Columbus,4/7/2019,1.60,Organic
Dallas/Ft. Worth,4/7/2019,1.22,Organic
Denver,4/7/2019,1.29,Organic
Detroit,4/7/2019,1.51,Organic
Grand Rapids,4/7/2019,1.24,Organic
Great Lakes,4/7/2019,1.51,Organic
Harrisburg/Scranton,4/7/2019,1.30,Organic
Hartford/Springfield,4/7/2019,1.88,Organic
Houston,4/7/2019,1.30,Organic
Indianapolis,4/7/2019,1.57,Organic
Jacksonville,4/7/2019,1.33,Organic
Las Vegas,4/7/2019,1.23,Organic
Los Angeles,4/7/2019,1.49,Organic
Louisville,4/7/2019,1.44,Organic
Miami/Ft. Lauderdale,4/7/2019,1.21,Organic
Midsouth,4/7/2019,1.57,Organic
Nashville,4/7/2019,1.51,Organic
New Orleans/Mobile,4/7/2019,1.46,Organic
New York,4/7/2019,1.51,Organic
Northeast,4/7/2019,1.46,Organic
Northern New England,4/7/2019,1.38,Organic
Orlando,4/7/2019,1.25,Organic
Philadelphia,4/7/2019,1.36,Organic
Phoenix/Tucson,4/7/2019,1.17,Organic
Pittsburgh,4/7/2019,1.43,Organic
Plains,4/7/2019,1.38,Organic
Portland,4/7/2019,1.52,Organic
Raleigh/Greensboro,4/7/2019,2.00,Organic
Richmond/Norfolk,4/7/2019,1.42,Organic
Roanoke,4/7/2019,1.46,Organic
Sacramento,4/7/2019,1.61,Organic
San Diego,4/7/2019,1.64,Organic
San Francisco,4/7/2019,1.92,Organic
Seattle,4/7/2019,1.81,Organic
South Carolina,4/7/2019,1.50,Organic
South Central,4/7/2019,1.27,Organic
Southeast,4/7/2019,1.37,Organic
Spokane,4/7/2019,1.67,Organic
St. Louis,4/7/2019,1.78,Organic
Syracuse,4/7/2019,1.24,Organic
Tampa,4/7/2019,1.26,Organic
Total U.S.,4/7/2019,1.47,Organic
West,4/7/2019,1.48,Organic
West Tex/New Mexico,4/7/2019,1.35,Organic
Albany,4/14/2019,1.39,Conventional
Atlanta,4/14/2019,1.02,Conventional
Baltimore/Washington,4/14/2019,1.25,Conventional
Boise,4/14/2019,1.29,Conventional
Boston,4/14/2019,1.08,Conventional
Buffalo/Rochester,4/14/2019,1.30,Conventional
California,4/14/2019,0.97,Conventional
Charlotte,4/14/2019,1.32,Conventional
Chicago,4/14/2019,1.52,Conventional
Cincinnati/Dayton,4/14/2019,0.88,Conventional
Columbus,4/14/2019,0.85,Conventional
Dallas/Ft. Worth,4/14/2019,0.83,Conventional
Denver,4/14/2019,0.88,Conventional
Detroit,4/14/2019,0.92,Conventional
Grand Rapids,4/14/2019,1.47,Conventional
Great Lakes,4/14/2019,1.06,Conventional
Harrisburg/Scranton,4/14/2019,1.26,Conventional
Hartford/Springfield,4/14/2019,1.05,Conventional
Houston,4/14/2019,0.84,Conventional
Indianapolis,4/14/2019,0.88,Conventional
Jacksonville,4/14/2019,1.32,Conventional
Las Vegas,4/14/2019,0.98,Conventional
Los Angeles,4/14/2019,0.87,Conventional
Louisville,4/14/2019,0.96,Conventional
Miami/Ft. Lauderdale,4/14/2019,1.36,Conventional
Midsouth,4/14/2019,1.13,Conventional
Nashville,4/14/2019,0.84,Conventional
New Orleans/Mobile,4/14/2019,1.03,Conventional
New York,4/14/2019,1.14,Conventional
Northeast,4/14/2019,1.19,Conventional
Northern New England,4/14/2019,1.32,Conventional
Orlando,4/14/2019,1.25,Conventional
Philadelphia,4/14/2019,1.44,Conventional
Phoenix/Tucson,4/14/2019,0.92,Conventional
Pittsburgh,4/14/2019,1.20,Conventional
Plains,4/14/2019,1.10,Conventional
Portland,4/14/2019,1.13,Conventional
Raleigh/Greensboro,4/14/2019,1.28,Conventional
Richmond/Norfolk,4/14/2019,1.08,Conventional
Roanoke,4/14/2019,1.04,Conventional
Sacramento,4/14/2019,1.34,Conventional
San Diego,4/14/2019,0.77,Conventional
San Francisco,4/14/2019,1.26,Conventional
Seattle,4/14/2019,1.24,Conventional
South Carolina,4/14/2019,1.23,Conventional
South Central,4/14/2019,0.90,Conventional
Southeast,4/14/2019,1.20,Conventional
Spokane,4/14/2019,1.14,Conventional
St. Louis,4/14/2019,1.12,Conventional
Syracuse,4/14/2019,1.34,Conventional
Tampa,4/14/2019,1.30,Conventional
Total U.S.,4/14/2019,1.05,Conventional
West,4/14/2019,1.02,Conventional
West Tex/New Mexico,4/14/2019,1.01,Conventional
Albany,4/14/2019,1.55,Organic
Atlanta,4/14/2019,1.48,Organic
Baltimore/Washington,4/14/2019,1.65,Organic
Boise,4/14/2019,1.71,Organic
Boston,4/14/2019,1.68,Organic
Buffalo/Rochester,4/14/2019,1.55,Organic
California,4/14/2019,1.34,Organic
Charlotte,4/14/2019,1.78,Organic
Chicago,4/14/2019,1.71,Organic
Cincinnati/Dayton,4/14/2019,1.31,Organic
Columbus,4/14/2019,1.45,Organic
Dallas/Ft. Worth,4/14/2019,1.17,Organic
Denver,4/14/2019,1.33,Organic
Detroit,4/14/2019,1.33,Organic
Grand Rapids,4/14/2019,1.26,Organic
Great Lakes,4/14/2019,1.45,Organic
Harrisburg/Scranton,4/14/2019,1.48,Organic
Hartford/Springfield,4/14/2019,1.66,Organic
Houston,4/14/2019,1.22,Organic
Indianapolis,4/14/2019,1.30,Organic
Jacksonville,4/14/2019,1.41,Organic
Las Vegas,4/14/2019,1.47,Organic
Los Angeles,4/14/2019,1.15,Organic
Louisville,4/14/2019,1.42,Organic
Miami/Ft. Lauderdale,4/14/2019,1.32,Organic
Midsouth,4/14/2019,1.67,Organic
Nashville,4/14/2019,1.55,Organic
New Orleans/Mobile,4/14/2019,1.03,Organic
New York,4/14/2019,1.40,Organic
Northeast,4/14/2019,1.45,Organic
Northern New England,4/14/2019,1.38,Organic
Orlando,4/14/2019,1.37,Organic
Philadelphia,4/14/2019,1.39,Organic
Phoenix/Tucson,4/14/2019,1.11,Organic
Pittsburgh,4/14/2019,1.48,Organic
Plains,4/14/2019,1.38,Organic
Portland,4/14/2019,1.55,Organic
Raleigh/Greensboro,4/14/2019,2.14,Organic
Richmond/Norfolk,4/14/2019,1.44,Organic
Roanoke,4/14/2019,1.47,Organic
Sacramento,4/14/2019,1.70,Organic
San Diego,4/14/2019,1.31,Organic
San Francisco,4/14/2019,1.87,Organic
Seattle,4/14/2019,1.21,Organic
South Carolina,4/14/2019,1.81,Organic
South Central,4/14/2019,1.26,Organic
Southeast,4/14/2019,1.51,Organic
Spokane,4/14/2019,1.72,Organic
St. Louis,4/14/2019,2.15,Organic
Syracuse,4/14/2019,1.63,Organic
Tampa,4/14/2019,1.38,Organic
Total U.S.,4/14/2019,1.41,Organic
West,4/14/2019,1.35,Organic
West Tex/New Mexico,4/14/2019,1.35,Organic
Albany,4/21/2019,1.40,Conventional
Atlanta,4/21/2019,1.19,Conventional
Baltimore/Washington,4/21/2019,1.51,Conventional
Boise,4/21/2019,1.62,Conventional
Boston,4/21/2019,1.61,Conventional
Buffalo/Rochester,4/21/2019,1.53,Conventional
California,4/21/2019,1.42,Conventional
Charlotte,4/21/2019,1.37,Conventional
Chicago,4/21/2019,1.75,Conventional
Cincinnati/Dayton,4/21/2019,0.98,Conventional
Columbus,4/21/2019,0.95,Conventional
Dallas/Ft. Worth,4/21/2019,0.95,Conventional
Denver,4/21/2019,1.11,Conventional
Detroit,4/21/2019,1.07,Conventional
Grand Rapids,4/21/2019,1.59,Conventional
Great Lakes,4/21/2019,1.23,Conventional
Harrisburg/Scranton,4/21/2019,1.29,Conventional
Hartford/Springfield,4/21/2019,1.56,Conventional
Houston,4/21/2019,0.92,Conventional
Indianapolis,4/21/2019,1.05,Conventional
Jacksonville,4/21/2019,1.41,Conventional
Las Vegas,4/21/2019,1.06,Conventional
Los Angeles,4/21/2019,1.29,Conventional
Louisville,4/21/2019,1.29,Conventional
Miami/Ft. Lauderdale,4/21/2019,1.39,Conventional
Midsouth,4/21/2019,1.34,Conventional
Nashville,4/21/2019,1.07,Conventional
New Orleans/Mobile,4/21/2019,1.23,Conventional
New York,4/21/2019,1.61,Conventional
Northeast,4/21/2019,1.51,Conventional
Northern New England,4/21/2019,1.35,Conventional
Orlando,4/21/2019,1.32,Conventional
Philadelphia,4/21/2019,1.53,Conventional
Phoenix/Tucson,4/21/2019,0.97,Conventional
Pittsburgh,4/21/2019,1.25,Conventional
Plains,4/21/2019,1.22,Conventional
Portland,4/21/2019,1.65,Conventional
Raleigh/Greensboro,4/21/2019,1.37,Conventional
Richmond/Norfolk,4/21/2019,1.32,Conventional
Roanoke,4/21/2019,1.25,Conventional
Sacramento,4/21/2019,1.68,Conventional
San Diego,4/21/2019,1.30,Conventional
San Francisco,4/21/2019,1.71,Conventional
Seattle,4/21/2019,1.70,Conventional
South Carolina,4/21/2019,1.37,Conventional
South Central,4/21/2019,1.03,Conventional
Southeast,4/21/2019,1.32,Conventional
Spokane,4/21/2019,1.61,Conventional
St. Louis,4/21/2019,1.27,Conventional
Syracuse,4/21/2019,1.49,Conventional
Tampa,4/21/2019,1.36,Conventional
Total U.S.,4/21/2019,1.27,Conventional
West,4/21/2019,1.20,Conventional
West Tex/New Mexico,4/21/2019,1.08,Conventional
Albany,4/21/2019,1.92,Organic
Atlanta,4/21/2019,1.68,Organic
Baltimore/Washington,4/21/2019,1.72,Organic
Boise,4/21/2019,2.18,Organic
Boston,4/21/2019,1.67,Organic
Buffalo/Rochester,4/21/2019,2.16,Organic
California,4/21/2019,1.64,Organic
Charlotte,4/21/2019,2.05,Organic
Chicago,4/21/2019,1.99,Organic
Cincinnati/Dayton,4/21/2019,1.56,Organic
Columbus,4/21/2019,1.68,Organic
Dallas/Ft. Worth,4/21/2019,1.32,Organic
Denver,4/21/2019,1.74,Organic
Detroit,4/21/2019,1.56,Organic
Grand Rapids,4/21/2019,1.36,Organic
Great Lakes,4/21/2019,1.67,Organic
Harrisburg/Scranton,4/21/2019,1.81,Organic
Hartford/Springfield,4/21/2019,2.19,Organic
Houston,4/21/2019,1.43,Organic
Indianapolis,4/21/2019,1.55,Organic
Jacksonville,4/21/2019,1.47,Organic
Las Vegas,4/21/2019,1.68,Organic
Los Angeles,4/21/2019,1.46,Organic
Louisville,4/21/2019,1.81,Organic
Miami/Ft. Lauderdale,4/21/2019,1.19,Organic
Midsouth,4/21/2019,1.80,Organic
Nashville,4/21/2019,1.90,Organic
New Orleans/Mobile,4/21/2019,1.50,Organic
New York,4/21/2019,2.06,Organic
Northeast,4/21/2019,1.90,Organic
Northern New England,4/21/2019,1.51,Organic
Orlando,4/21/2019,1.33,Organic
Philadelphia,4/21/2019,1.90,Organic
Phoenix/Tucson,4/21/2019,1.75,Organic
Pittsburgh,4/21/2019,1.50,Organic
Plains,4/21/2019,1.69,Organic
Portland,4/21/2019,2.02,Organic
Raleigh/Greensboro,4/21/2019,2.31,Organic
Richmond/Norfolk,4/21/2019,1.52,Organic
Roanoke,4/21/2019,1.64,Organic
Sacramento,4/21/2019,1.65,Organic
San Diego,4/21/2019,1.65,Organic
San Francisco,4/21/2019,2.11,Organic
Seattle,4/21/2019,1.37,Organic
South Carolina,4/21/2019,2.09,Organic
South Central,4/21/2019,1.48,Organic
Southeast,4/21/2019,1.68,Organic
Spokane,4/21/2019,2.15,Organic
St. Louis,4/21/2019,2.09,Organic
Syracuse,4/21/2019,1.90,Organic
Tampa,4/21/2019,1.26,Organic
Total U.S.,4/21/2019,1.70,Organic
West,4/21/2019,1.68,Organic
West Tex/New Mexico,4/21/2019,1.70,Organic
Albany,4/28/2019,1.47,Conventional
Atlanta,4/28/2019,1.26,Conventional
Baltimore/Washington,4/28/2019,1.51,Conventional
Boise,4/28/2019,1.66,Conventional
Boston,4/28/2019,1.67,Conventional
Buffalo/Rochester,4/28/2019,1.55,Conventional
California,4/28/2019,1.57,Conventional
Charlotte,4/28/2019,1.42,Conventional
Chicago,4/28/2019,1.74,Conventional
Cincinnati/Dayton,4/28/2019,1.15,Conventional
Columbus,4/28/2019,1.28,Conventional
Dallas/Ft. Worth,4/28/2019,1.04,Conventional
Denver,4/28/2019,1.22,Conventional
Detroit,4/28/2019,1.44,Conventional
Grand Rapids,4/28/2019,1.65,Conventional
Great Lakes,4/28/2019,1.42,Conventional
Harrisburg/Scranton,4/28/2019,1.36,Conventional
Hartford/Springfield,4/28/2019,1.61,Conventional
Houston,4/28/2019,1.03,Conventional
Indianapolis,4/28/2019,1.28,Conventional
Jacksonville,4/28/2019,1.44,Conventional
Las Vegas,4/28/2019,1.33,Conventional
Los Angeles,4/28/2019,1.46,Conventional
Louisville,4/28/2019,1.48,Conventional
Miami/Ft. Lauderdale,4/28/2019,1.41,Conventional
Midsouth,4/28/2019,1.40,Conventional
Nashville,4/28/2019,1.22,Conventional
New Orleans/Mobile,4/28/2019,1.27,Conventional
New York,4/28/2019,1.49,Conventional
Northeast,4/28/2019,1.51,Conventional
Northern New England,4/28/2019,1.39,Conventional
Orlando,4/28/2019,1.33,Conventional
Philadelphia,4/28/2019,1.59,Conventional
Phoenix/Tucson,4/28/2019,1.17,Conventional
Pittsburgh,4/28/2019,1.27,Conventional
Plains,4/28/2019,1.34,Conventional
Portland,4/28/2019,1.69,Conventional
Raleigh/Greensboro,4/28/2019,1.37,Conventional
Richmond/Norfolk,4/28/2019,1.39,Conventional
Roanoke,4/28/2019,1.39,Conventional
Sacramento,4/28/2019,1.78,Conventional
San Diego,4/28/2019,1.54,Conventional
San Francisco,4/28/2019,1.81,Conventional
Seattle,4/28/2019,1.82,Conventional
South Carolina,4/28/2019,1.37,Conventional
South Central,4/28/2019,1.11,Conventional
Southeast,4/28/2019,1.34,Conventional
Spokane,4/28/2019,1.65,Conventional
St. Louis,4/28/2019,1.31,Conventional
Syracuse,4/28/2019,1.52,Conventional
Tampa,4/28/2019,1.36,Conventional
Total U.S.,4/28/2019,1.37,Conventional
West,4/28/2019,1.36,Conventional
West Tex/New Mexico,4/28/2019,1.16,Conventional
Albany,4/28/2019,1.87,Organic
Atlanta,4/28/2019,1.89,Organic
Baltimore/Washington,4/28/2019,1.78,Organic
Boise,4/28/2019,2.21,Organic
Boston,4/28/2019,1.55,Organic
Buffalo/Rochester,4/28/2019,1.53,Organic
California,4/28/2019,1.99,Organic
Charlotte,4/28/2019,1.82,Organic
Chicago,4/28/2019,2.16,Organic
Cincinnati/Dayton,4/28/2019,1.91,Organic
Columbus,4/28/2019,1.77,Organic
Dallas/Ft. Worth,4/28/2019,1.41,Organic
Denver,4/28/2019,2.04,Organic
Detroit,4/28/2019,1.86,Organic
Grand Rapids,4/28/2019,1.55,Organic
Great Lakes,4/28/2019,1.89,Organic
Harrisburg/Scranton,4/28/2019,1.76,Organic
Hartford/Springfield,4/28/2019,2.05,Organic
Houston,4/28/2019,1.58,Organic
Indianapolis,4/28/2019,1.87,Organic
Jacksonville,4/28/2019,1.47,Organic
Las Vegas,4/28/2019,2.00,Organic
Los Angeles,4/28/2019,1.86,Organic
Louisville,4/28/2019,1.97,Organic
Miami/Ft. Lauderdale,4/28/2019,1.35,Organic
Midsouth,4/28/2019,1.84,Organic
Nashville,4/28/2019,1.89,Organic
New Orleans/Mobile,4/28/2019,1.68,Organic
New York,4/28/2019,2.12,Organic
Northeast,4/28/2019,1.79,Organic
Northern New England,4/28/2019,1.57,Organic
Orlando,4/28/2019,1.29,Organic
Philadelphia,4/28/2019,1.89,Organic
Phoenix/Tucson,4/28/2019,2.13,Organic
Pittsburgh,4/28/2019,1.55,Organic
Plains,4/28/2019,1.72,Organic
Portland,4/28/2019,2.32,Organic
Raleigh/Greensboro,4/28/2019,2.25,Organic
Richmond/Norfolk,4/28/2019,1.61,Organic
Roanoke,4/28/2019,1.83,Organic
Sacramento,4/28/2019,1.98,Organic
San Diego,4/28/2019,2.19,Organic
San Francisco,4/28/2019,2.23,Organic
Seattle,4/28/2019,2.15,Organic
South Carolina,4/28/2019,2.03,Organic
South Central,4/28/2019,1.60,Organic
Southeast,4/28/2019,1.80,Organic
Spokane,4/28/2019,2.18,Organic
St. Louis,4/28/2019,2.01,Organic
Syracuse,4/28/2019,1.51,Organic
Tampa,4/28/2019,1.20,Organic
Total U.S.,4/28/2019,1.88,Organic
West,4/28/2019,2.14,Organic
West Tex/New Mexico,4/28/2019,2.08,Organic
Albany,5/5/2019,1.15,Conventional
Atlanta,5/5/2019,1.15,Conventional
Baltimore/Washington,5/5/2019,1.30,Conventional
Boise,5/5/2019,1.33,Conventional
Boston,5/5/2019,1.50,Conventional
Buffalo/Rochester,5/5/2019,1.44,Conventional
California,5/5/2019,1.30,Conventional
Charlotte,5/5/2019,1.16,Conventional
Chicago,5/5/2019,1.48,Conventional
Cincinnati/Dayton,5/5/2019,1.26,Conventional
Columbus,5/5/2019,1.04,Conventional
Dallas/Ft. Worth,5/5/2019,0.94,Conventional
Denver,5/5/2019,1.17,Conventional
Detroit,5/5/2019,1.19,Conventional
Grand Rapids,5/5/2019,1.50,Conventional
Great Lakes,5/5/2019,1.22,Conventional
Harrisburg/Scranton,5/5/2019,1.38,Conventional
Hartford/Springfield,5/5/2019,1.38,Conventional
Houston,5/5/2019,0.84,Conventional
Indianapolis,5/5/2019,1.09,Conventional
Jacksonville,5/5/2019,1.43,Conventional
Las Vegas,5/5/2019,1.21,Conventional
Los Angeles,5/5/2019,1.27,Conventional
Louisville,5/5/2019,1.20,Conventional
Miami/Ft. Lauderdale,5/5/2019,1.42,Conventional
Midsouth,5/5/2019,1.19,Conventional
Nashville,5/5/2019,1.05,Conventional
New Orleans/Mobile,5/5/2019,1.14,Conventional
New York,5/5/2019,1.56,Conventional
Northeast,5/5/2019,1.42,Conventional
Northern New England,5/5/2019,1.11,Conventional
Orlando,5/5/2019,1.35,Conventional
Philadelphia,5/5/2019,1.58,Conventional
Phoenix/Tucson,5/5/2019,0.95,Conventional
Pittsburgh,5/5/2019,0.99,Conventional
Plains,5/5/2019,1.26,Conventional
Portland,5/5/2019,1.27,Conventional
Raleigh/Greensboro,5/5/2019,1.12,Conventional
Richmond/Norfolk,5/5/2019,1.15,Conventional
Roanoke,5/5/2019,1.14,Conventional
Sacramento,5/5/2019,1.32,Conventional
San Diego,5/5/2019,1.40,Conventional
San Francisco,5/5/2019,1.35,Conventional
Seattle,5/5/2019,1.51,Conventional
South Carolina,5/5/2019,1.26,Conventional
South Central,5/5/2019,0.99,Conventional
Southeast,5/5/2019,1.29,Conventional
Spokane,5/5/2019,1.41,Conventional
St. Louis,5/5/2019,1.02,Conventional
Syracuse,5/5/2019,1.39,Conventional
Tampa,5/5/2019,1.31,Conventional
Total U.S.,5/5/2019,1.22,Conventional
West,5/5/2019,1.16,Conventional
West Tex/New Mexico,5/5/2019,1.10,Conventional
Albany,5/5/2019,1.89,Organic
Atlanta,5/5/2019,1.85,Organic
Baltimore/Washington,5/5/2019,1.78,Organic
Boise,5/5/2019,2.03,Organic
Boston,5/5/2019,1.75,Organic
Buffalo/Rochester,5/5/2019,1.55,Organic
California,5/5/2019,2.12,Organic
Charlotte,5/5/2019,1.95,Organic
Chicago,5/5/2019,2.18,Organic
Cincinnati/Dayton,5/5/2019,2.05,Organic
Columbus,5/5/2019,1.77,Organic
Dallas/Ft. Worth,5/5/2019,1.42,Organic
Denver,5/5/2019,1.92,Organic
Detroit,5/5/2019,1.91,Organic
Grand Rapids,5/5/2019,1.52,Organic
Great Lakes,5/5/2019,1.88,Organic
Harrisburg/Scranton,5/5/2019,1.68,Organic
Hartford/Springfield,5/5/2019,2.11,Organic
Houston,5/5/2019,1.41,Organic
Indianapolis,5/5/2019,1.77,Organic
Jacksonville,5/5/2019,1.47,Organic
Las Vegas,5/5/2019,1.88,Organic
Los Angeles,5/5/2019,2.02,Organic
Louisville,5/5/2019,2.02,Organic
Miami/Ft. Lauderdale,5/5/2019,1.40,Organic
Midsouth,5/5/2019,1.85,Organic
Nashville,5/5/2019,1.61,Organic
New Orleans/Mobile,5/5/2019,1.14,Organic
New York,5/5/2019,2.06,Organic
Northeast,5/5/2019,1.85,Organic
Northern New England,5/5/2019,1.64,Organic
Orlando,5/5/2019,1.35,Organic
Philadelphia,5/5/2019,1.89,Organic
Phoenix/Tucson,5/5/2019,1.90,Organic
Pittsburgh,5/5/2019,1.55,Organic
Plains,5/5/2019,1.35,Organic
Portland,5/5/2019,2.19,Organic
Raleigh/Greensboro,5/5/2019,2.30,Organic
Richmond/Norfolk,5/5/2019,1.48,Organic
Roanoke,5/5/2019,1.89,Organic
Sacramento,5/5/2019,2.10,Organic
San Diego,5/5/2019,2.19,Organic
San Francisco,5/5/2019,2.26,Organic
Seattle,5/5/2019,1.81,Organic
South Carolina,5/5/2019,2.08,Organic
South Central,5/5/2019,1.50,Organic
Southeast,5/5/2019,1.73,Organic
Spokane,5/5/2019,2.21,Organic
St. Louis,5/5/2019,1.75,Organic
Syracuse,5/5/2019,1.60,Organic
Tampa,5/5/2019,1.17,Organic
Total U.S.,5/5/2019,1.84,Organic
West,5/5/2019,1.94,Organic
West Tex/New Mexico,5/5/2019,1.93,Organic
Albany,5/12/2019,1.42,Conventional
Atlanta,5/12/2019,1.14,Conventional
Baltimore/Washington,5/12/2019,1.29,Conventional
Boise,5/12/2019,1.51,Conventional
Boston,5/12/2019,1.52,Conventional
Buffalo/Rochester,5/12/2019,1.29,Conventional
California,5/12/2019,1.41,Conventional
Charlotte,5/12/2019,1.38,Conventional
Chicago,5/12/2019,1.55,Conventional
Cincinnati/Dayton,5/12/2019,1.23,Conventional
Columbus,5/12/2019,1.04,Conventional
Dallas/Ft. Worth,5/12/2019,0.90,Conventional
Denver,5/12/2019,1.15,Conventional
Detroit,5/12/2019,1.20,Conventional
Grand Rapids,5/12/2019,1.61,Conventional
Great Lakes,5/12/2019,1.24,Conventional
Harrisburg/Scranton,5/12/2019,1.32,Conventional
Hartford/Springfield,5/12/2019,1.56,Conventional
Houston,5/12/2019,0.83,Conventional
Indianapolis,5/12/2019,1.10,Conventional
Jacksonville,5/12/2019,1.36,Conventional
Las Vegas,5/12/2019,1.22,Conventional
Los Angeles,5/12/2019,1.26,Conventional
Louisville,5/12/2019,1.19,Conventional
Miami/Ft. Lauderdale,5/12/2019,1.38,Conventional
Midsouth,5/12/2019,1.19,Conventional
Nashville,5/12/2019,1.02,Conventional
New Orleans/Mobile,5/12/2019,1.05,Conventional
New York,5/12/2019,1.59,Conventional
Northeast,5/12/2019,1.48,Conventional
Northern New England,5/12/2019,1.39,Conventional
Orlando,5/12/2019,1.28,Conventional
Philadelphia,5/12/2019,1.48,Conventional
Phoenix/Tucson,5/12/2019,0.99,Conventional
Pittsburgh,5/12/2019,1.14,Conventional
Plains,5/12/2019,1.26,Conventional
Portland,5/12/2019,1.53,Conventional
Raleigh/Greensboro,5/12/2019,1.32,Conventional
Richmond/Norfolk,5/12/2019,1.03,Conventional
Roanoke,5/12/2019,0.86,Conventional
Sacramento,5/12/2019,1.54,Conventional
San Diego,5/12/2019,1.39,Conventional
